time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-08-28T13:21:09.261Z,-21.357,-178.8435,564.753,5.1,mww,70,48,3.4,0.68,us,us7000i33u,2022-08-28T14:10:01.040Z,"Fiji region",earthquake,12.41,7.137,0.098,10,reviewed,us,us
2022-08-28T13:20:19.170Z,35.32516667,-97.881,4.77,1.58,ml,49,59,0.07108605049,0.31,ok,ok2022qvrq,2022-08-29T18:46:24.325Z,"5 km ENE of Minco, Oklahoma",earthquake,,0.7,0.19,6,reviewed,ok,ok
2022-08-28T13:04:11.638Z,38.1813,-117.9717,2.8,3.4,ml,22,73.53,0.021,0.168,nn,nn00845990,2022-08-28T16:32:23.071Z,"26 km SSE of Mina, Nevada",earthquake,,1.1,0.31,8,reviewed,nn,nn
2022-08-28T13:03:57.592Z,38.1878,-117.9712,2.1,1.2,ml,15,124.89,0.016,0.1369,nn,nn00845989,2022-08-28T13:49:23.426Z,"25 km SSE of Mina, Nevada",earthquake,,1.2,0.52,2,reviewed,nn,nn
2022-08-28T13:00:22.149Z,53.8582,-166.6399,13.409,3.1,ml,13,133,0.08,0.26,us,us7000i359,2022-08-29T18:39:55.790Z,"7 km WSW of Unalaska, Alaska",earthquake,1.3,1.949,0.097,14,reviewed,us,us
2022-08-28T13:00:03.712Z,58.6263,-152.7563,57.9,1.5,ml,,,,0.3,ak,ak022b14pxo3,2022-08-28T13:01:31.981Z,"63 km N of Aleneva, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-08-28T12:59:57.144Z,61.6007,-148.2865,17.9,1.6,ml,,,,0.68,ak,ak022b14h9ex,2022-08-28T13:01:18.824Z,"23 km SSE of Chickaloon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-08-28T12:57:25.960Z,34.5918333,-118.6348333,10.83,1.04,ml,32,89,0.07656,0.22,ci,ci40333224,2022-08-29T18:52:11.407Z,"12km N of Castaic, CA",earthquake,0.36,0.48,0.124,13,reviewed,ci,ci
2022-08-28T12:56:23.810Z,19.1841659545898,-155.474166870117,31.5699996948242,2.12,ml,46,91,,0.119999997,hv,hv73124052,2022-08-28T13:01:54.540Z,"2 km SSE of Pāhala, Hawaii",earthquake,0.51,0.75,4.83,7,automatic,hv,hv
2022-08-28T12:35:08.040Z,63.0163,-150.7134,100,1.5,ml,,,,0.48,ak,ak022b14c0gk,2022-08-28T12:38:13.179Z,"58 km N of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-08-28T12:34:23.880Z,36.2,-89.5121667,4.92,1.15,md,9,117,0.03009,0.09,nm,nm60160643,2022-08-29T17:29:18.140Z,"7 km SSW of Ridgely, Tennessee",earthquake,0.28,0.31,0.06,8,reviewed,nm,nm
2022-08-28T12:19:08.957Z,51.8359,160.1228,10,4.8,mb,66,149,1.493,0.46,us,us7000i33j,2022-08-28T12:43:39.040Z,"168 km SE of Vilyuchinsk, Russia",earthquake,7.5,1.904,0.062,79,reviewed,us,us
2022-08-28T12:09:16.900Z,44.8021667,-110.797,7.78,1.98,ml,19,98,0.04053,0.14,uu,uu60512217,2022-08-29T14:30:34.540Z,"20 km SSW of Mammoth, Wyoming",earthquake,0.38,0.55,0.174,6,reviewed,uu,uu
2022-08-28T12:02:24.670Z,19.1749992370605,-155.456832885742,34.5499992370605,2.01999998,md,42,131,,0.119999997,hv,hv73124007,2022-08-28T12:05:32.040Z,"3 km SE of Pāhala, Hawaii",earthquake,0.57,0.949999988,0.330000013,13,automatic,hv,hv
2022-08-28T11:58:11.929Z,61.6382,-149.5577,28.3,1.8,ml,,,,0.58,ak,ak022b13vimg,2022-08-28T12:00:12.208Z,"2 km ENE of Meadow Lakes, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-28T11:32:27.528Z,61.0154,-149.3782,27.4,2.7,ml,,,,0.36,ak,ak022b13pz4g,2022-08-29T01:48:42.505Z,"14 km NW of Girdwood, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-08-28T11:32:05.720Z,51.7331666666667,179.952666666667,9.84,1.29,ml,4,269,,0.06,av,av91670431,2022-08-30T04:34:47.140Z,"235 km W of Adak, Alaska",earthquake,1.78,4.11,0.480019129449743,5,reviewed,av,av
2022-08-28T11:27:45.280Z,36.5143333,-121.0925,6.74,1.2,md,15,108,0.04509,0.07,nc,nc73772690,2022-08-30T02:24:11.523Z,"5km ESE of Pinnacles, CA",earthquake,0.25,0.48,0.147,13,reviewed,nc,nc
2022-08-28T11:20:08.450Z,35.9755,-117.6646667,3.68,0.95,ml,21,94,0.02988,0.13,ci,ci40333184,2022-08-29T18:22:09.859Z,"22km ENE of Little Lake, CA",earthquake,0.2,0.36,0.14,8,reviewed,ci,ci
2022-08-28T11:17:48.110Z,36.5995,-121.1285,6.48,1.07,md,18,138,0.05355,0.08,nc,nc73772685,2022-08-28T18:57:10.111Z,"8km N of Pinnacles, CA",earthquake,0.41,0.5,0.158,19,reviewed,nc,nc
2022-08-28T11:13:49.580Z,19.2498340606689,-155.377838134766,31.2800006866455,2.3499999,md,43,144,,0.140000001,hv,hv73123982,2022-08-28T11:16:52.390Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.58,0.74000001,0.99000001,20,automatic,hv,hv
2022-08-28T11:02:16.210Z,37.5963333,-121.7345,4.7,1.01,md,24,59,0.03131,0.07,nc,nc73772680,2022-08-28T19:32:13.318Z,"10km SSE of Livermore, CA",earthquake,0.14,0.3,0.211,22,reviewed,nc,nc
2022-08-28T10:36:47.340Z,19.242000579834,-155.376159667969,31.3799991607666,2,ml,42,150,,0.170000002,hv,hv73123957,2022-08-28T10:42:18.020Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.63,0.829999983,3.98,5,automatic,hv,hv
2022-08-28T10:22:03.980Z,36.199,-89.5155,5.03,1.72,md,17,64,0.03,0.06,nm,nm60406282,2022-08-29T12:45:46.360Z,"7 km SSW of Ridgely, Tennessee",earthquake,0.34,0.54,0.077,11,reviewed,nm,nm
2022-08-28T10:20:33.710Z,35.9653333,-117.66,1.74,1.01,ml,13,141,0.1219,0.11,ci,ci40333152,2022-08-28T13:30:38.533Z,"22km E of Little Lake, CA",earthquake,0.37,0.58,0.077,9,reviewed,ci,ci
2022-08-28T10:17:15.220Z,61.6317,-147.5426,25.7,1.7,ml,,,,0.69,ak,ak022b131awy,2022-08-28T10:18:56.371Z,"20 km SSE of Glacier View, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-28T10:08:50.170Z,19.1858329772949,-155.50700378418,34.4500007629395,2.17000008,md,42,92,,0.119999997,hv,hv73123932,2022-08-28T10:12:04.070Z,"3 km WSW of Pāhala, Hawaii",earthquake,0.61,0.939999998,1.70000005,18,automatic,hv,hv
2022-08-28T10:00:30.600Z,8.7126,126.9405,51.814,4.7,mb,45,111,2.117,0.48,us,us7000i333,2022-08-28T10:21:50.040Z,"71 km E of Marihatag, Philippines",earthquake,9.86,8.234,0.061,81,reviewed,us,us
2022-08-28T09:48:24.480Z,34.3156667,-116.8871667,8.28,1.07,ml,52,57,0.05902,0.13,ci,ci40333064,2022-08-29T18:06:18.960Z,"7km NNW of Big Bear City, CA",earthquake,0.14,0.25,0.111,23,reviewed,ci,ci
2022-08-28T09:44:18.991Z,31.56937051,-104.0116446,8.008251953,2.4,ml,15,71,0.05002487911,0.3,tx,tx2022qvkn,2022-08-29T08:33:34.270Z,"35 km NW of Toyah, Texas",earthquake,1.259398582,1.994990698,0.2,22,reviewed,tx,tx
2022-08-28T09:28:48.400Z,35.1668333,-118.9773333,18.89,0.95,ml,25,52,0.1271,0.18,ci,ci40333048,2022-08-29T17:58:05.613Z,"12km SSW of Lamont, CA",earthquake,0.27,0.75,0.081,8,reviewed,ci,ci
2022-08-28T09:26:21.990Z,35.9305,-117.6711667,2.56,1.96,ml,31,34,0.02421,0.15,ci,ci40333040,2022-08-29T17:53:13.664Z,"21km E of Little Lake, CA",earthquake,0.18,0.46,0.143,35,reviewed,ci,ci
2022-08-28T09:00:36.620Z,37.5501667,-118.7693333,6.06,1.01,md,20,184,0.02341,0.09,nc,nc73772655,2022-08-28T19:36:10.339Z,"8km W of Toms Place, CA",earthquake,0.49,0.84,0.091,15,reviewed,nc,nc
2022-08-28T08:56:51.615Z,60.2156,-151.0723,58.3,1.2,ml,,,,0.44,ak,ak022b122vft,2022-08-28T08:59:05.657Z,"17 km SE of Kasilof, Alaska",earthquake,,1,,,automatic,ak,ak
2022-08-28T08:51:32.556Z,44.4942,-115.2061,10,2.8,ml,13,63,0.82,0.9,us,us7000i32y,2022-08-29T04:07:20.490Z,"37 km NW of Stanley, Idaho",earthquake,3.28,1.996,0.052,48,reviewed,us,us
2022-08-28T08:51:07.470Z,35.6723333,-117.4771667,6.75,1.81,ml,23,88,0.1734,0.22,ci,ci40333024,2022-08-28T13:31:56.363Z,"12km SSW of Searles Valley, CA",earthquake,0.44,1.43,0.086,25,reviewed,ci,ci
2022-08-28T08:46:44.126Z,61.661,-149.71,31.9,1.1,ml,,,,0.47,ak,ak022b120pp8,2022-08-28T08:48:37.072Z,"6 km ENE of Houston, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-28T08:42:12.771Z,59.5719,-152.4543,72.3,2.1,ml,,,,0.2,ak,ak022b11zsf1,2022-08-28T09:02:37.040Z,"38 km NW of Nanwalek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-08-28T08:28:23.863Z,60.7629,-151.6953,78,1.1,ml,,,,0.36,ak,ak022b11wt8y,2022-08-28T08:30:30.214Z,"23 km WNW of Nikiski, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-08-28T08:26:13.528Z,57.3443,-154.8141,36.2,1.6,ml,,,,0.4,ak,ak022b11wd0o,2022-08-28T08:28:36.404Z,"33 km SW of Karluk, Alaska",earthquake,,3.2,,,automatic,ak,ak
2022-08-28T08:19:43.740Z,19.1726665496826,-155.350494384766,29.5599994659424,2.01999998,md,39,209,,0.119999997,hv,hv73123852,2022-08-28T08:22:52.940Z,"13 km ESE of Pāhala, Hawaii",earthquake,0.63,0.779999971,1.46000004,10,automatic,hv,hv
2022-08-28T08:15:36.400Z,19.2495002746582,-155.421493530273,31.5699996948242,2.0999999,md,45,123,,0.119999997,hv,hv73123842,2022-08-28T08:19:00.910Z,"7 km NE of Pāhala, Hawaii",earthquake,0.48,0.629999995,0.660000026,24,automatic,hv,hv
2022-08-28T08:05:16.400Z,17.9506666666667,-66.958,11.41,2.05,md,6,211,,0.17,pr,pr71368378,2022-08-28T08:21:20.070Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.91,0.55,0.0263580509705761,4,reviewed,pr,pr
2022-08-28T08:04:55.560Z,37.3556667,-121.7131667,7.99,1.13,md,31,57,0.04759,0.08,nc,nc73772640,2022-08-28T21:05:18.894Z,"10km E of Alum Rock, CA",earthquake,0.19,0.33,0.215,27,reviewed,nc,nc
2022-08-28T08:04:32.270Z,17.9508333333333,-67.0366666666667,5.43,1.7,md,4,260,,0.09,pr,pr71368383,2022-08-28T08:23:18.230Z,"2 km SSE of La Parguera, Puerto Rico",earthquake,0.53,0.64,0.0528365145387316,2,reviewed,pr,pr
2022-08-28T07:34:52.680Z,38.791832,-122.7675018,3.42,0.96,md,24,74,0.01601,0.02,nc,nc73772625,2022-08-28T07:51:14.940Z,"2km NNW of The Geysers, CA",earthquake,0.29,0.6,0.1,4,automatic,nc,nc
2022-08-28T07:32:53.471Z,-9.5547,112.829,35,4.4,mb,32,87,1.694,0.64,us,us7000i32l,2022-08-28T07:59:05.040Z,"148 km S of Dampit, Indonesia",earthquake,6.45,1.929,0.13,22,reviewed,us,us
2022-08-28T07:26:04.957Z,60.9621,-147.3993,31.3,1.7,ml,,,,0.39,ak,ak022b11awr3,2022-08-28T07:27:40.832Z,"40 km WNW of Tatitlek, Alaska",earthquake,,0.1,,,automatic,ak,ak
2022-08-28T07:23:19.110Z,66.3182,-157.4712,0,1.8,ml,,,,1.03,ak,ak022b11aann,2022-08-28T07:26:31.288Z,"65 km SSW of Shungnak, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-08-28T07:00:11.070Z,60.0847,-152.3629,71.5,1.4,ml,,,,0.49,ak,ak022b115clv,2022-08-28T07:02:30.782Z,"38 km WNW of Happy Valley, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-08-28T06:57:21.047Z,62.4214,-143.3308,19,1.1,ml,,,,0.84,ak,ak022b10w43m,2022-08-28T17:33:26.385Z,"17 km WNW of Nabesna, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2022-08-28T06:35:38.394Z,63.5099,-150.8839,10,1.2,ml,,,,0.5,ak,ak022b10rh67,2022-08-28T06:38:25.251Z,"Central Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-28T06:25:34.689Z,-3.9662,-80.3876,48.274,4,mb,21,182,0.525,0.81,us,us7000i32d,2022-08-28T07:19:54.040Z,"29 km E of Cañaveral, Peru",earthquake,5.42,11.049,0.164,10,reviewed,us,us
2022-08-28T06:14:40.110Z,17.9405,-66.8945,11.34,2.74,md,22,184,,0.1,pr,pr71368373,2022-08-28T06:35:19.380Z,"3 km SSE of Guánica, Puerto Rico",earthquake,0.29,0.26,0.066191986255693,9,reviewed,pr,pr
2022-08-28T06:13:43.036Z,-35.1093,-71.9137,46.16,4.6,mb,82,70,0.1,0.79,us,us7000i326,2022-08-28T15:45:17.700Z,"42 km NNW of Talca, Chile",earthquake,3.55,6.09,0.052,110,reviewed,us,us
2022-08-28T05:58:15.480Z,38.757,-122.7343333,2.22,1.64,md,53,32,0.008711,0.06,nc,nc73772615,2022-08-30T07:39:12.457Z,"3km SE of The Geysers, CA",earthquake,0.17,0.27,0.1,21,reviewed,nc,nc
2022-08-28T05:57:31.330Z,17.9143333333333,-66.877,17.24,2.17,md,9,230,,0.15,pr,pr71368363,2022-08-28T06:14:50.430Z,"7 km SSE of Guánica, Puerto Rico",earthquake,0.86,0.68,0.140929610875187,5,reviewed,pr,pr
2022-08-28T05:31:54.688Z,61.157,-150.3857,20.9,1.3,ml,,,,0.52,ak,ak022b1057yk,2022-08-28T05:34:23.202Z,"26 km WSW of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-08-28T05:28:49.475Z,56.6187,-156.4794,90.8,1.6,ml,,,,0.32,ak,ak022b104ohi,2022-08-28T17:28:39.698Z,"114 km SSE of Ugashik, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2022-08-28T05:27:37.130Z,48.72233333333333,-124.93616666666667,30.07,2.0100000000000002,ml,12,145,0.1721,0.35,uw,uw61866742,2022-08-28T18:56:12.380Z,"45 km NNW of Neah Bay, Washington",earthquake,0.83,2.16,0.11353382495646791,7,reviewed,uw,uw
2022-08-28T05:16:34.920Z,35.8748333,-117.6698333,7.14,1.22,ml,23,59,0.08325,0.16,ci,ci40332984,2022-08-29T17:13:26.408Z,"22km ESE of Little Lake, CA",earthquake,0.24,0.69,0.141,11,reviewed,ci,ci
2022-08-28T04:58:54.408Z,5.2884,125.3775,188.367,4.8,mb,63,74,1.781,1.14,us,us7000i31d,2022-08-28T05:15:33.040Z,"15 km SW of Sarangani, Philippines",earthquake,7.52,5.735,0.045,153,reviewed,us,us
2022-08-28T04:53:54.360Z,48.408833333333334,-123.53233333333333,15.95,1.68,ml,12,81,0.1381,0.16,uw,uw61866737,2022-08-28T16:30:11.460Z,"2 km N of Metchosin, Canada",earthquake,0.34,1.02,0.19746517850226264,8,reviewed,uw,uw
2022-08-28T04:37:57.030Z,38.7868333,-122.7675,1.19,1.73,md,52,36,0.01506,0.05,nc,nc73772600,2022-08-30T08:49:12.847Z,"1km NW of The Geysers, CA",earthquake,0.13,0.19,0.136,22,reviewed,nc,nc
2022-08-28T04:37:53.720Z,38.785,-122.7675,0.91,1.12,md,35,82,0.01432,0.06,nc,nc73772595,2022-08-30T07:57:14.552Z,"1km NW of The Geysers, CA",earthquake,0.15,0.26,0.552,5,reviewed,nc,nc
2022-08-28T04:28:44.520Z,37.568,-118.7695,5.57,1.52,md,18,157,0.01338,0.06,nc,nc73772590,2022-08-28T15:59:11.031Z,"8km W of Toms Place, CA",earthquake,0.5,0.64,0.102,13,reviewed,nc,nc
2022-08-28T04:28:37.530Z,35.9235,-117.6745,2.13,1.27,ml,24,61,0.119,0.18,ci,ci40332976,2022-08-29T15:05:10.750Z,"21km E of Little Lake, CA",earthquake,0.21,0.26,0.096,8,reviewed,ci,ci
2022-08-28T04:17:13.970Z,62.7176,-149.2906,58.5,1.1,ml,,,,0.72,ak,ak022b0zgp6t,2022-08-28T04:19:38.523Z,"51 km NE of Chase, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-08-28T04:13:36.090Z,38.8334999,-122.8144989,1.67,1.18,md,14,54,0.01067,0.01,nc,nc73772585,2022-08-28T05:39:11.188Z,"8km W of Cobb, CA",earthquake,0.25,0.67,,1,automatic,nc,nc
2022-08-28T04:05:25.320Z,36.8611667,-112.2793333,16.02,2.35,ml,17,89,0.2639,0.29,uu,uu60512167,2022-08-29T13:22:24.550Z,"23 km ESE of Fredonia, Arizona",earthquake,0.71,1.02,0.191,15,reviewed,uu,uu
2022-08-28T03:54:34.630Z,-18.8141,-69.7283,99.205,4.6,mb,39,94,0.52,0.72,us,us7000i313,2022-08-28T05:00:20.729Z,"70 km ESE of Arica, Chile",earthquake,5.29,5.378,0.066,69,reviewed,us,us
2022-08-28T03:50:47.543Z,60.3818,-152.0252,94.1,1.6,ml,,,,0.27,ak,ak022b0z2esy,2022-08-28T03:52:24.215Z,"38 km WNW of Clam Gulch, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-08-28T03:45:11.210Z,19.1746673583984,-155.479339599609,33.9300003051758,1.85000002,md,28,157,,0.200000003,hv,hv73123627,2022-08-28T03:48:23.820Z,"3 km S of Pāhala, Hawaii",earthquake,0.99,1.45000005,1.85000002,4,automatic,hv,hv
2022-08-28T03:42:30.535Z,-22.514,170.9369,10,5.2,mww,71,74,3.228,1.04,us,us7000i30z,2022-08-29T15:12:31.040Z,"southeast of the Loyalty Islands",earthquake,9.61,1.786,0.069,20,reviewed,us,us
2022-08-28T03:40:05.887Z,61.4814,-146.5867,37.8,1.1,ml,,,,0.64,ak,ak022b0z06fg,2022-08-28T03:41:46.304Z,"Southern Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-08-28T03:38:34.640Z,17.962,-67.0061666666667,7.8,1.93,md,7,199,,0.12,pr,pr71368358,2022-08-28T03:51:43.360Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,0.59,0.23,0.0584074222559339,5,reviewed,pr,pr
2022-08-28T03:32:02.270Z,34.4008333,-118.4251667,8.44,1.66,ml,60,29,0.05135,0.2,ci,ci40332968,2022-08-29T16:59:19.800Z,"8km ESE of Santa Clarita, CA",earthquake,0.16,0.59,0.148,48,reviewed,ci,ci
2022-08-28T03:23:00.640Z,48.794666666666664,-121.80483333333333,3.22,1.44,ml,6,170,0.06477,0.29,uw,uw61866727,2022-08-28T19:02:34.010Z,"14 km SE of Glacier, Washington",earthquake,1.91,25.77,0.15501947256400328,6,reviewed,uw,uw
2022-08-28T03:17:28.680Z,44.7946667,-110.9083333,5.03,1.05,ml,13,130,0.04166,0.11,uu,uu60512157,2022-08-29T22:16:54.250Z,"21 km NE of West Yellowstone, Montana",earthquake,0.41,0.86,0.45,3,reviewed,uu,uu
2022-08-28T03:12:41.530Z,34.4008333,-118.4248333,8.31,1.4,ml,45,50,0.05134,0.18,ci,ci40332952,2022-08-29T16:43:30.246Z,"8km ESE of Santa Clarita, CA",earthquake,0.17,0.51,0.152,38,reviewed,ci,ci
2022-08-28T03:04:05.270Z,39.9087,141.9081,62.149,4.4,mb,35,134,1.091,1.02,us,us7000i30t,2022-08-28T03:26:24.040Z,"29 km N of Miyako, Japan",earthquake,7.71,3.784,0.112,23,reviewed,us,us
2022-08-28T02:46:30.421Z,61.7869,-150.6986,46.7,1.4,ml,,,,0.72,ak,ak022b0yg30i,2022-08-28T02:48:16.961Z,"28 km NNW of Susitna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-08-28T02:45:29.634Z,61.7721,-150.6695,35.5,1.7,ml,,,,0.4,ak,ak022b0yfv8j,2022-08-28T02:47:29.590Z,"26 km NNW of Susitna, Alaska",earthquake,,4.4,,,automatic,ak,ak
2022-08-28T02:42:49.826Z,29.6278,142.2562,10,4.4,mb,24,161,4.056,0.53,us,us7000i30q,2022-08-28T03:01:41.040Z,"Izu Islands, Japan region",earthquake,14.22,1.943,0.149,13,reviewed,us,us
2022-08-28T02:40:20.910Z,18.2875,-68.497,11.13,3.4,md,10,199,,0.09,pr,pr71368353,2022-08-28T03:33:24.790Z,"15 km SE of Boca de Yuma, Dominican Republic",earthquake,0.59,0.73,0.136561717508253,2,reviewed,pr,pr
2022-08-28T02:34:47.310Z,19.2469997406006,-155.383666992188,32.2799987792969,3.23,ml,47,143,,0.119999997,hv,hv73123562,2022-08-29T05:44:35.654Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.47,0.5,3.7,32,automatic,hv,hv
2022-08-28T02:28:54.692Z,38.5346,-119.4946,7.8,1,ml,9,157.32,0.054,0.1068,nn,nn00845981,2022-08-28T02:37:55.993Z,"2 km NW of Walker, California",earthquake,,0.7,0.23,5,automatic,nn,nn
2022-08-28T02:26:46.030Z,35.9741667,-117.6705,2.84,1.02,ml,21,72,0.03088,0.15,ci,ci40332936,2022-08-29T14:56:02.805Z,"22km E of Little Lake, CA",earthquake,0.22,0.43,0.191,5,reviewed,ci,ci
2022-08-28T02:10:17.931Z,63.4702,-148.3796,0,1.2,ml,,,,0.82,ak,ak022b0y8c9t,2022-08-28T02:13:15.024Z,"29 km ENE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-08-28T02:01:01.670Z,19.400333404541,-155.263168334961,0.330000013113022,2.0999999,md,10,58,,0.270000011,hv,hv73123552,2022-08-28T02:04:02.900Z,"5 km SSW of Volcano, Hawaii",earthquake,0.31,0.730000019,1.74000001,6,automatic,hv,hv
2022-08-28T01:46:19.857Z,54.1086,-150.57,9.987,3.5,ml,26,235,3.853,0.68,us,us7000i309,2022-08-28T05:28:54.686Z,"south of Alaska",earthquake,4.28,9.21,0.091,16,reviewed,us,us
2022-08-28T01:43:11.880Z,37.57,-118.7691667,5.47,1.49,md,23,98,0.01303,0.05,nc,nc73772560,2022-08-29T20:21:10.338Z,"8km W of Toms Place, CA",earthquake,0.29,0.5,0.098,19,reviewed,nc,nc
2022-08-28T01:29:37.670Z,37.5701667,-118.77,5.05,1.08,md,16,139,0.0137,0.03,nc,nc73772550,2022-08-29T17:31:12.358Z,"8km W of Toms Place, CA",earthquake,0.38,0.65,0.109,11,reviewed,nc,nc
2022-08-28T01:29:31.218Z,63.5717,-149.8531,117.7,2.1,ml,,,,0.33,ak,ak022b0xr0bl,2022-08-28T01:31:37.972Z,"49 km WNW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-08-28T01:28:57.570Z,37.5701667,-118.7675,5.32,1.65,md,25,82,0.01171,0.04,nc,nc73772545,2022-08-29T19:27:10.996Z,"8km W of Toms Place, CA",earthquake,0.28,0.42,0.194,21,reviewed,nc,nc
2022-08-28T01:27:23.681Z,61.838,-150.1725,6.4,1.6,ml,,,,0.75,ak,ak022b0xqka8,2022-08-28T01:30:09.698Z,"12 km NW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-28T01:24:48.588Z,61.6829,-150.0748,51.4,2.1,ml,,,,0.27,ak,ak022b0xpz22,2022-08-28T01:56:20.345Z,"7 km SSW of Willow, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-08-28T01:09:45.160Z,37.3223333,-118.1131667,9.83,2.15,md,31,140,0.1635,0.07,nc,nc73772540,2022-08-29T16:59:15.304Z,"13km WSW of Deep Springs, CA",earthquake,0.36,0.52,0.239,34,reviewed,nc,nc
2022-08-28T01:03:37.236Z,32.4399,142.4389,10,4.7,mb,31,204,2.312,0.42,us,us7000i300,2022-08-28T01:23:07.040Z,"Izu Islands, Japan region",earthquake,13.07,1.952,0.06,85,reviewed,us,us
2022-08-28T01:01:32.117Z,61.8502,-151.0104,65.5,2,ml,,,,0.28,ak,ak022b0xl0bf,2022-08-28T01:56:41.286Z,"25 km SE of Skwentna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-08-28T01:01:06.670Z,33.1656667,-116.58,12.82,0.95,ml,33,73,0.06556,0.16,ci,ci40332912,2022-08-29T16:16:37.404Z,"10km NNE of Julian, CA",earthquake,0.24,0.41,0.199,9,reviewed,ci,ci
2022-08-28T00:54:50.588Z,32.4558,142.4436,10,5.3,mww,127,98,2.311,1.11,us,us7000i2zw,2022-08-28T01:20:04.040Z,"Izu Islands, Japan region",earthquake,4.05,1.841,0.063,24,reviewed,us,us
2022-08-28T00:48:18.100Z,-7.1579,126.8145,362.319,4.1,mb,21,62,3.607,0.67,us,us7000i308,2022-08-28T01:47:43.040Z,"151 km NNE of Baukau, Timor Leste",earthquake,11.28,3.395,0.158,11,reviewed,us,us
2022-08-28T00:33:41.549Z,34.76933333,-97.73983333,15.36,1.13,ml,42,78,0.1844638019,0.32,ok,ok2022qusi,2022-08-29T18:23:36.366Z,"12 km SSW of Bradley, Oklahoma",earthquake,,1.4,0.05,4,reviewed,ok,ok
2022-08-28T00:32:19.780Z,19.119499206543,-155.419006347656,30.7700004577637,2.18000007,md,34,188,,0.129999995,hv,hv73123502,2022-08-28T00:35:28.010Z,"11 km SE of Pāhala, Hawaii",earthquake,0.67,1.03999996,1.01999998,12,automatic,hv,hv
2022-08-28T00:20:00.760Z,19.1823329925537,-155.484497070312,28.6200008392334,1.88999999,md,14,230,,0.119999997,hv,hv73123492,2022-08-28T00:23:12.810Z,"2 km SSW of Pāhala, Hawaii",earthquake,1.53,1.23000002,1.88999999,4,automatic,hv,hv
2022-08-28T00:19:37.436Z,38.1509,-117.8803,4.6,1.7,ml,19,80.24,0.064,0.1206,nn,nn00845967,2022-08-29T17:45:48.346Z,"33 km SE of Mina, Nevada",earthquake,,2,0.25,6,reviewed,nn,nn
2022-08-28T00:01:10.224Z,6.3086,-82.5622,10,4.2,mb,36,167,2.472,0.96,us,us7000i2zp,2022-08-28T00:21:28.040Z,"193 km S of Burica, Panama",earthquake,7.97,1.956,0.124,18,reviewed,us,us
2022-08-27T23:58:00.455Z,62.9956,-149.365,58.2,1.2,ml,,,,0.74,ak,ak022aznhci5,2022-08-27T23:59:55.631Z,"48 km SSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-08-27T23:55:53.490Z,34.2901667,-116.7686667,2.12,1.19,ml,42,49,0.07549,0.13,ci,ci40332888,2022-08-29T16:11:03.531Z,"8km ENE of Big Bear City, CA",earthquake,0.14,0.28,0.107,27,reviewed,ci,ci
2022-08-27T23:48:17.280Z,33.95116667,-97.2865,12.41,1.76,ml,32,94,0.09808075321,0.33,ok,ok2022quqv,2022-08-29T17:13:11.870Z,"15 km ENE of Leon, Oklahoma",earthquake,,1.4,0.1,5,reviewed,ok,ok
2022-08-27T23:47:16.048Z,51.7409,160.0747,10,4.6,mb,57,152,1.553,1.06,us,us7000i2zl,2022-08-28T00:00:58.040Z,"174 km SE of Vilyuchinsk, Russia",earthquake,5.15,1.902,0.074,55,reviewed,us,us
2022-08-27T23:30:31.737Z,64.6804,-148.6466,13.1,1.2,ml,,,,0.77,ak,ak022aznbev9,2022-08-27T23:33:04.587Z,"24 km ENE of Four Mile Road, Alaska",earthquake,,0.2,,,automatic,ak,ak
